,Speed,SpeedRank,Movie,City,Population,dSdt,sEdt,dIdt,dRdt
2378,Slow* ,2,The Walking Dead ,New_York,8398748,1.0820220437142557e-16,1.4467932219958474e-18,3790933.2499999995,199522.75000000047
2379,Slow* ,2,The Walking Dead ,New_York,8398748,1.0782069060247347e-16,1.4416918741120366e-18,3790933.2499999995,199522.75000000047
2380,Slow* ,2,The Walking Dead ,New_York,8398748,1.0743917683352136e-16,1.4365905262282257e-18,3790933.2499999995,199522.75000000047
2381,Slow* ,2,The Walking Dead ,New_York,8398748,1.0705766306456926e-16,1.4314891783444147e-18,3790933.2499999995,199522.75000000047
2382,Slow* ,2,The Walking Dead ,New_York,8398748,1.0667614929561715e-16,1.4263878304606037e-18,3790933.2499999995,199522.75000000047
2383,Slow* ,2,The Walking Dead ,New_York,8398748,1.0629463552666505e-16,1.421286482576793e-18,3790933.2499999995,199522.75000000047
2384,Slow* ,2,The Walking Dead ,New_York,8398748,1.0591312175771295e-16,1.416185134692982e-18,3790933.2499999995,199522.75000000047
2385,Slow* ,2,The Walking Dead ,New_York,8398748,1.0553160798876084e-16,1.411083786809171e-18,3790933.2499999995,199522.75000000047
2386,Slow* ,2,The Walking Dead ,New_York,8398748,1.0515009421980873e-16,1.40598243892536e-18,3790933.2499999995,199522.75000000047
2387,Slow* ,2,The Walking Dead ,New_York,8398748,1.0476858045085662e-16,1.4008810910415492e-18,3790933.2499999995,199522.75000000047
2388,Slow* ,2,The Walking Dead ,New_York,8398748,1.0438706668190452e-16,1.3957797431577383e-18,3790933.2499999995,199522.75000000047
2389,Slow* ,2,The Walking Dead ,New_York,8398748,1.040055529129524e-16,1.3906783952739271e-18,3790933.2499999995,199522.75000000047
2390,Slow* ,2,The Walking Dead ,New_York,8398748,1.036240391440003e-16,1.3855770473901163e-18,3790933.2499999995,199522.75000000047
2391,Slow* ,2,The Walking Dead ,New_York,8398748,1.0324252537504819e-16,1.3804756995063054e-18,3790933.2499999995,199522.75000000047
2392,Slow* ,2,The Walking Dead ,New_York,8398748,1.0286101160609609e-16,1.3753743516224944e-18,3790933.2499999995,199522.75000000047
2393,Slow* ,2,The Walking Dead ,New_York,8398748,1.0247949783714399e-16,1.3702730037386834e-18,3790933.2499999995,199522.75000000047
2394,Slow* ,2,The Walking Dead ,New_York,8398748,1.0209798406819187e-16,1.3651716558548726e-18,3790933.2499999995,199522.75000000047
2395,Slow* ,2,The Walking Dead ,New_York,8398748,1.0171647029923976e-16,1.3600703079710617e-18,3790933.2499999995,199522.75000000047
2396,Slow* ,2,The Walking Dead ,New_York,8398748,1.0133495653028766e-16,1.3549689600872507e-18,3790933.2499999995,199522.75000000047
2397,Slow* ,2,The Walking Dead ,New_York,8398748,1.0095344276133556e-16,1.3498676122034397e-18,3790933.2499999995,199522.75000000047
2398,Slow* ,2,The Walking Dead ,New_York,8398748,1.0057192899238345e-16,1.344766264319629e-18,3790933.2499999995,199522.75000000047
2399,Slow* ,2,The Walking Dead ,New_York,8398748,1.0019041522343135e-16,1.339664916435818e-18,3790933.2499999995,199522.75000000047
2400,Slow* ,2,The Walking Dead ,New_York,8398748,498043.0,1.0,0.0,0.0
2401,Slow* ,2,The Walking Dead ,New_York,8398748,497999.9263561117,0.5669192439703462,41.353042449910575,2.1536821944147855
2402,Slow* ,2,The Walking Dead ,New_York,8398748,496177.13773721457,23.90103362412063,1749.6681160222602,93.29311313928322
2403,Slow* ,2,The Walking Dead ,New_York,8398748,429321.4942467725,765.205726513989,64521.224739052304,3436.075287661384
2404,Slow* ,2,The Walking Dead ,New_York,8398748,62452.793056527415,726.5610289148,413085.1355673846,21779.51034717365
2405,Slow* ,2,The Walking Dead ,New_York,8398748,1595.239553181725,21.258586926816598,471605.1138375509,24822.388022340932
2406,Slow* ,2,The Walking Dead ,New_York,8398748,35.80041027339633,0.4786466863073561,473107.3609635541,24900.35997948635
2407,Slow* ,2,The Walking Dead ,New_York,8398748,0.8009397920946285,0.010709241520937829,473141.07839795586,24902.10995301043
2408,Slow* ,2,The Walking Dead ,New_York,8398748,0.0179177075913189,0.00023957522441701745,473141.8327386025,24902.149104114647
2409,Slow* ,2,The Walking Dead ,New_York,8398748,0.0004008517934901974,5.359641974267463e-06,473141.849613831,24902.149979957434
2410,Slow* ,2,The Walking Dead ,New_York,8398748,8.974975414009242e-06,1.1986820666822475e-07,473141.84999135375,24902.149999551275
2411,Slow* ,2,The Walking Dead ,New_York,8398748,2.0274205691842816e-07,4.270237410509385e-09,473141.84999980306,24902.149999989884
2412,Slow* ,2,The Walking Dead ,New_York,8398748,4.583986194424229e-09,8.132438226474314e-11,473141.8499999955,24902.14999999979
2413,Slow* ,2,The Walking Dead ,New_York,8398748,2.1861528825240365e-10,-1.3805223666492178e-11,473141.84999999974,24902.150000000012
2414,Slow* ,2,The Walking Dead ,New_York,8398748,1.9052163995550905e-10,1.814360682673256e-12,473141.8499999998,24902.150000000012
2415,Slow* ,2,The Walking Dead ,New_York,8398748,4.2831090906662544e-10,2.3875189188177483e-12,473141.8499999996,24902.149999999998
2416,Slow* ,2,The Walking Dead ,New_York,8398748,1.5122882037058764e-10,1.997652988430246e-12,473141.84999999986,24902.150000000012
2417,Slow* ,2,The Walking Dead ,New_York,8398748,9.386354159475401e-11,1.2408717254713406e-12,473141.8499999999,24902.150000000016
2418,Slow* ,2,The Walking Dead ,New_York,8398748,-1.6867450958427894e-11,-2.1525521801841545e-13,473141.85000000003,24902.15000000002
2419,Slow* ,2,The Walking Dead ,New_York,8398748,-7.721220506730427e-12,-9.94482243330857e-14,473141.85000000003,24902.15000000002
2420,Slow* ,2,The Walking Dead ,New_York,8398748,-2.354441953131483e-12,-3.145888229689665e-14,473141.85000000003,24902.15000000002
2421,Slow* ,2,The Walking Dead ,New_York,8398748,-2.229227371570917e-12,-2.978584401832817e-14,473141.85000000003,24902.15000000002
2422,Slow* ,2,The Walking Dead ,New_York,8398748,-2.1040127900103506e-12,-2.8112805739759687e-14,473141.85000000003,24902.15000000002
2423,Slow* ,2,The Walking Dead ,New_York,8398748,-1.9787982084497846e-12,-2.6439767461191208e-14,473141.85000000003,24902.15000000002
2424,Slow* ,2,The Walking Dead ,New_York,8398748,-1.8535836268892183e-12,-2.4766729182622723e-14,473141.85000000003,24902.15000000002
2425,Slow* ,2,The Walking Dead ,New_York,8398748,-1.7283690453286519e-12,-2.3093690904054244e-14,473141.85000000003,24902.15000000002
2426,Slow* ,2,The Walking Dead ,New_York,8398748,-1.6031544637680855e-12,-2.1420652625485762e-14,473141.85000000003,24902.15000000002
2427,Slow* ,2,The Walking Dead ,New_York,8398748,-1.4779398822075195e-12,-1.974761434691728e-14,473141.85000000003,24902.15000000002
2428,Slow* ,2,The Walking Dead ,New_York,8398748,-1.3527253006469531e-12,-1.8074576068348798e-14,473141.85000000003,24902.15000000002
2429,Slow* ,2,The Walking Dead ,New_York,8398748,-1.2275107190863867e-12,-1.6401537789780316e-14,473141.85000000003,24902.15000000002
2430,Slow* ,2,The Walking Dead ,New_York,8398748,-1.1022961375258206e-12,-1.4728499511211837e-14,473141.85000000003,24902.15000000002
2431,Slow* ,2,The Walking Dead ,New_York,8398748,-9.770815559652544e-13,-1.3055461232643354e-14,473141.85000000003,24902.15000000002
2432,Slow* ,2,The Walking Dead ,New_York,8398748,-8.518669744046881e-13,-1.1382422954074872e-14,473141.85000000003,24902.15000000002
2433,Slow* ,2,The Walking Dead ,New_York,8398748,-7.266523928441219e-13,-9.709384675506392e-15,473141.85000000003,24902.15000000002
2434,Slow* ,2,The Walking Dead ,New_York,8398748,-6.014378112835556e-13,-8.03634639693791e-15,473141.85000000003,24902.15000000002
2435,Slow* ,2,The Walking Dead ,New_York,8398748,-4.762232297229894e-13,-6.363308118369428e-15,473141.85000000003,24902.15000000002
2436,Slow* ,2,The Walking Dead ,New_York,8398748,-3.5100864816242313e-13,-4.690269839800946e-15,473141.85000000003,24902.15000000002
2437,Slow* ,2,The Walking Dead ,New_York,8398748,-2.2579406660185685e-13,-3.017231561232465e-15,473141.85000000003,24902.15000000002
2438,Slow* ,2,The Walking Dead ,New_York,8398748,-1.0057948504129059e-13,-1.3441932826639835e-15,473141.85000000003,24902.15000000002
2439,Slow* ,2,The Walking Dead ,New_York,8398748,-3.2161666407850095e-14,-4.300300319177977e-16,473141.85000000003,24902.15000000002
2440,Slow* ,2,The Walking Dead ,New_York,8398748,-3.044750444551482e-14,-4.071101672970241e-16,473141.85000000003,24902.15000000002
2441,Slow* ,2,The Walking Dead ,New_York,8398748,-2.873334248317954e-14,-3.841903026762505e-16,473141.85000000003,24902.15000000002
2442,Slow* ,2,The Walking Dead ,New_York,8398748,-2.7019180520844255e-14,-3.612704380554768e-16,473141.85000000003,24902.15000000002
2443,Slow* ,2,The Walking Dead ,New_York,8398748,-2.5305018558508976e-14,-3.383505734347032e-16,473141.85000000003,24902.15000000002
2444,Slow* ,2,The Walking Dead ,New_York,8398748,-2.3590856596173697e-14,-3.154307088139296e-16,473141.85000000003,24902.15000000002
2445,Slow* ,2,The Walking Dead ,New_York,8398748,-2.1876694633838415e-14,-2.9251084419315597e-16,473141.85000000003,24902.15000000002
2446,Slow* ,2,The Walking Dead ,New_York,8398748,-2.0162532671503133e-14,-2.6959097957238235e-16,473141.85000000003,24902.15000000002
2447,Slow* ,2,The Walking Dead ,New_York,8398748,-1.8448370709167854e-14,-2.466711149516087e-16,473141.85000000003,24902.15000000002
2448,Slow* ,2,The Walking Dead ,New_York,8398748,-1.6734208746832572e-14,-2.2375125033083506e-16,473141.85000000003,24902.15000000002
2449,Slow* ,2,The Walking Dead ,New_York,8398748,-1.502004678449729e-14,-2.0083138571006142e-16,473141.85000000003,24902.15000000002
2450,Slow* ,2,The Walking Dead ,New_York,8398748,-1.3305884822162012e-14,-1.7791152108928782e-16,473141.85000000003,24902.15000000002
2451,Slow* ,2,The Walking Dead ,New_York,8398748,-1.159172285982673e-14,-1.5499165646851418e-16,473141.85000000003,24902.15000000002
2452,Slow* ,2,The Walking Dead ,New_York,8398748,-9.87756089749145e-15,-1.3207179184774053e-16,473141.85000000003,24902.15000000002
2453,Slow* ,2,The Walking Dead ,New_York,8398748,-8.163398935156169e-15,-1.0915192722696691e-16,473141.85000000003,24902.15000000002
2454,Slow* ,2,The Walking Dead ,New_York,8398748,-6.449236972820887e-15,-8.623206260619328e-17,473141.85000000003,24902.15000000002
2455,Slow* ,2,The Walking Dead ,New_York,8398748,-4.735075010485607e-15,-6.331219798541966e-17,473141.85000000003,24902.15000000002
2456,Slow* ,2,The Walking Dead ,New_York,8398748,-3.020913048150326e-15,-4.0392333364646034e-17,473141.85000000003,24902.15000000002
2457,Slow* ,2,The Walking Dead ,New_York,8398748,-1.3067510858150456e-15,-1.747246874387241e-17,473141.85000000003,24902.15000000002
2458,Slow* ,2,The Walking Dead ,New_York,8398748,-4.498887496992771e-16,-6.015459881688786e-18,473141.85000000003,24902.15000000002
2459,Slow* ,2,The Walking Dead ,New_York,8398748,-4.475128099036514e-16,-5.98369140120012e-18,473141.85000000003,24902.15000000002
2460,Slow* ,2,The Walking Dead ,New_York,8398748,-4.451368701080257e-16,-5.951922920711455e-18,473141.85000000003,24902.15000000002
2461,Slow* ,2,The Walking Dead ,New_York,8398748,-4.427609303124001e-16,-5.92015444022279e-18,473141.85000000003,24902.15000000002
2462,Slow* ,2,The Walking Dead ,New_York,8398748,-4.403849905167744e-16,-5.888385959734125e-18,473141.85000000003,24902.15000000002
2463,Slow* ,2,The Walking Dead ,New_York,8398748,-4.3800905072114875e-16,-5.8566174792454594e-18,473141.85000000003,24902.15000000002
2464,Slow* ,2,The Walking Dead ,New_York,8398748,-4.356331109255231e-16,-5.8248489987567945e-18,473141.85000000003,24902.15000000002
2465,Slow* ,2,The Walking Dead ,New_York,8398748,-4.3325717112989744e-16,-5.7930805182681295e-18,473141.85000000003,24902.15000000002
2466,Slow* ,2,The Walking Dead ,New_York,8398748,-4.3088123133427173e-16,-5.761312037779464e-18,473141.85000000003,24902.15000000002
2467,Slow* ,2,The Walking Dead ,New_York,8398748,-4.285052915386461e-16,-5.7295435572907996e-18,473141.85000000003,24902.15000000002
2468,Slow* ,2,The Walking Dead ,New_York,8398748,-4.261293517430204e-16,-5.697775076802134e-18,473141.85000000003,24902.15000000002
2469,Slow* ,2,The Walking Dead ,New_York,8398748,-4.2375341194739476e-16,-5.666006596313468e-18,473141.85000000003,24902.15000000002
2470,Slow* ,2,The Walking Dead ,New_York,8398748,-4.2137747215176915e-16,-5.634238115824804e-18,473141.85000000003,24902.15000000002
2471,Slow* ,2,The Walking Dead ,New_York,8398748,-4.1900153235614345e-16,-5.602469635336138e-18,473141.85000000003,24902.15000000002
2472,Slow* ,2,The Walking Dead ,New_York,8398748,-4.166255925605178e-16,-5.570701154847473e-18,473141.85000000003,24902.15000000002
2473,Slow* ,2,The Walking Dead ,New_York,8398748,-4.1424965276489214e-16,-5.538932674358808e-18,473141.85000000003,24902.15000000002
2474,Slow* ,2,The Walking Dead ,New_York,8398748,-4.118737129692665e-16,-5.507164193870143e-18,473141.85000000003,24902.15000000002
2475,Slow* ,2,The Walking Dead ,New_York,8398748,-4.0949777317364077e-16,-5.475395713381478e-18,473141.85000000003,24902.15000000002
2476,Slow* ,2,The Walking Dead ,New_York,8398748,-4.0712183337801517e-16,-5.443627232892813e-18,473141.85000000003,24902.15000000002
2477,Slow* ,2,The Walking Dead ,New_York,8398748,-4.0474589358238946e-16,-5.411858752404148e-18,473141.85000000003,24902.15000000002
2478,Slow* ,2,The Walking Dead ,New_York,8398748,-4.023699537867638e-16,-5.380090271915482e-18,473141.85000000003,24902.15000000002
2479,Slow* ,2,The Walking Dead ,New_York,8398748,-3.999940139911382e-16,-5.348321791426817e-18,473141.85000000003,24902.15000000002
2480,Slow* ,2,The Walking Dead ,New_York,8398748,-3.976180741955125e-16,-5.316553310938152e-18,473141.85000000003,24902.15000000002
2481,Slow* ,2,The Walking Dead ,New_York,8398748,-3.9524213439988684e-16,-5.2847848304494864e-18,473141.85000000003,24902.15000000002
2482,Slow* ,2,The Walking Dead ,New_York,8398748,-3.928661946042612e-16,-5.2530163499608215e-18,473141.85000000003,24902.15000000002
2483,Slow* ,2,The Walking Dead ,New_York,8398748,-3.904902548086355e-16,-5.2212478694721565e-18,473141.85000000003,24902.15000000002
2484,Slow* ,2,The Walking Dead ,New_York,8398748,-3.881143150130098e-16,-5.189479388983491e-18,473141.85000000003,24902.15000000002
2485,Slow* ,2,The Walking Dead ,New_York,8398748,-3.857383752173842e-16,-5.1577109084948266e-18,473141.85000000003,24902.15000000002
2486,Slow* ,2,The Walking Dead ,New_York,8398748,-3.8336243542175855e-16,-5.125942428006161e-18,473141.85000000003,24902.15000000002
2487,Slow* ,2,The Walking Dead ,New_York,8398748,-3.809864956261329e-16,-5.094173947517496e-18,473141.85000000003,24902.15000000002
2488,Slow* ,2,The Walking Dead ,New_York,8398748,-3.7861055583050724e-16,-5.062405467028831e-18,473141.85000000003,24902.15000000002
2489,Slow* ,2,The Walking Dead ,New_York,8398748,-3.7623461603488153e-16,-5.030636986540165e-18,473141.85000000003,24902.15000000002
2490,Slow* ,2,The Walking Dead ,New_York,8398748,-3.7385867623925593e-16,-4.998868506051501e-18,473141.85000000003,24902.15000000002
2491,Slow* ,2,The Walking Dead ,New_York,8398748,-3.714827364436302e-16,-4.967100025562835e-18,473141.85000000003,24902.15000000002
2492,Slow* ,2,The Walking Dead ,New_York,8398748,-3.6910679664800457e-16,-4.93533154507417e-18,473141.85000000003,24902.15000000002
2493,Slow* ,2,The Walking Dead ,New_York,8398748,-3.667308568523789e-16,-4.9035630645855054e-18,473141.85000000003,24902.15000000002
2494,Slow* ,2,The Walking Dead ,New_York,8398748,-3.6435491705675325e-16,-4.87179458409684e-18,473141.85000000003,24902.15000000002
2495,Slow* ,2,The Walking Dead ,New_York,8398748,-3.619789772611276e-16,-4.840026103608175e-18,473141.85000000003,24902.15000000002
2496,Slow* ,2,The Walking Dead ,New_York,8398748,-3.5960303746550194e-16,-4.80825762311951e-18,473141.85000000003,24902.15000000002
2497,Slow* ,2,The Walking Dead ,New_York,8398748,-3.572270976698763e-16,-4.776489142630844e-18,473141.85000000003,24902.15000000002
2498,Slow* ,2,The Walking Dead ,New_York,8398748,-3.548511578742506e-16,-4.744720662142179e-18,473141.85000000003,24902.15000000002
2499,Slow* ,2,The Walking Dead ,New_York,8398748,-3.5247521807862497e-16,-4.712952181653514e-18,473141.85000000003,24902.15000000002
2500,Slow* ,2,The Walking Dead ,New_York,8398748,-3.5009927828299927e-16,-4.681183701164849e-18,473141.85000000003,24902.15000000002
2501,Slow* ,2,The Walking Dead ,New_York,8398748,-3.477233384873736e-16,-4.6494152206761835e-18,473141.85000000003,24902.15000000002
2502,Slow* ,2,The Walking Dead ,New_York,8398748,-3.45347398691748e-16,-4.6176467401875186e-18,473141.85000000003,24902.15000000002
2503,Slow* ,2,The Walking Dead ,New_York,8398748,-3.429714588961223e-16,-4.5858782596988536e-18,473141.85000000003,24902.15000000002
2504,Slow* ,2,The Walking Dead ,New_York,8398748,-3.4059551910049664e-16,-4.554109779210188e-18,473141.85000000003,24902.15000000002
2505,Slow* ,2,The Walking Dead ,New_York,8398748,-3.38219579304871e-16,-4.522341298721523e-18,473141.85000000003,24902.15000000002
2506,Slow* ,2,The Walking Dead ,New_York,8398748,-3.3584363950924533e-16,-4.490572818232858e-18,473141.85000000003,24902.15000000002
2507,Slow* ,2,The Walking Dead ,New_York,8398748,-3.334676997136196e-16,-4.458804337744192e-18,473141.85000000003,24902.15000000002
2508,Slow* ,2,The Walking Dead ,New_York,8398748,-3.31091759917994e-16,-4.427035857255528e-18,473141.85000000003,24902.15000000002
2509,Slow* ,2,The Walking Dead ,New_York,8398748,-3.287158201223683e-16,-4.395267376766862e-18,473141.85000000003,24902.15000000002
2510,Slow* ,2,The Walking Dead ,New_York,8398748,-3.2633988032674265e-16,-4.3634988962781974e-18,473141.85000000003,24902.15000000002
2511,Slow* ,2,The Walking Dead ,New_York,8398748,-3.2396394053111705e-16,-4.3317304157895324e-18,473141.85000000003,24902.15000000002
2512,Slow* ,2,The Walking Dead ,New_York,8398748,-3.2158800073549134e-16,-4.299961935300867e-18,473141.85000000003,24902.15000000002
2513,Slow* ,2,The Walking Dead ,New_York,8398748,-3.192120609398657e-16,-4.268193454812202e-18,473141.85000000003,24902.15000000002
2514,Slow* ,2,The Walking Dead ,New_York,8398748,-3.1683612114424003e-16,-4.236424974323537e-18,473141.85000000003,24902.15000000002
2515,Slow* ,2,The Walking Dead ,New_York,8398748,-3.1446018134861437e-16,-4.204656493834871e-18,473141.85000000003,24902.15000000002
2516,Slow* ,2,The Walking Dead ,New_York,8398748,-3.1208424155298866e-16,-4.172888013346206e-18,473141.85000000003,24902.15000000002
2517,Slow* ,2,The Walking Dead ,New_York,8398748,-3.0970830175736306e-16,-4.141119532857541e-18,473141.85000000003,24902.15000000002
2518,Slow* ,2,The Walking Dead ,New_York,8398748,-3.0733236196173735e-16,-4.109351052368876e-18,473141.85000000003,24902.15000000002
2519,Slow* ,2,The Walking Dead ,New_York,8398748,-3.0495642216611175e-16,-4.077582571880211e-18,473141.85000000003,24902.15000000002
2520,Slow* ,2,The Walking Dead ,New_York,8398748,-3.025804823704861e-16,-4.0458140913915456e-18,473141.85000000003,24902.15000000002
2521,Slow* ,2,The Walking Dead ,New_York,8398748,-3.002045425748604e-16,-4.0140456109028806e-18,473141.85000000003,24902.15000000002
2522,Slow* ,2,The Walking Dead ,New_York,8398748,-2.978286027792348e-16,-3.982277130414216e-18,473141.85000000003,24902.15000000002
2523,Slow* ,2,The Walking Dead ,New_York,8398748,-2.9545266298360907e-16,-3.950508649925551e-18,473141.85000000003,24902.15000000002
2524,Slow* ,2,The Walking Dead ,New_York,8398748,-2.930767231879834e-16,-3.918740169436885e-18,473141.85000000003,24902.15000000002
2525,Slow* ,2,The Walking Dead ,New_York,8398748,-2.9070078339235776e-16,-3.88697168894822e-18,473141.85000000003,24902.15000000002
2526,Slow* ,2,The Walking Dead ,New_York,8398748,-2.883248435967321e-16,-3.855203208459555e-18,473141.85000000003,24902.15000000002
2527,Slow* ,2,The Walking Dead ,New_York,8398748,-2.859489038011064e-16,-3.823434727970889e-18,473141.85000000003,24902.15000000002
2528,Slow* ,2,The Walking Dead ,New_York,8398748,-2.835729640054808e-16,-3.791666247482225e-18,473141.85000000003,24902.15000000002
2529,Slow* ,2,The Walking Dead ,New_York,8398748,-2.8119702420985513e-16,-3.7598977669935594e-18,473141.85000000003,24902.15000000002
2530,Slow* ,2,The Walking Dead ,New_York,8398748,-2.7882108441422943e-16,-3.728129286504894e-18,473141.85000000003,24902.15000000002
2531,Slow* ,2,The Walking Dead ,New_York,8398748,-2.764451446186038e-16,-3.6963608060162295e-18,473141.85000000003,24902.15000000002
2532,Slow* ,2,The Walking Dead ,New_York,8398748,-2.740692048229781e-16,-3.664592325527564e-18,473141.85000000003,24902.15000000002
2533,Slow* ,2,The Walking Dead ,New_York,8398748,-2.7169326502735246e-16,-3.632823845038899e-18,473141.85000000003,24902.15000000002
2534,Slow* ,2,The Walking Dead ,New_York,8398748,-2.693173252317268e-16,-3.601055364550234e-18,473141.85000000003,24902.15000000002
2535,Slow* ,2,The Walking Dead ,New_York,8398748,-2.6694138543610114e-16,-3.569286884061568e-18,473141.85000000003,24902.15000000002
2536,Slow* ,2,The Walking Dead ,New_York,8398748,-2.645654456404755e-16,-3.537518403572903e-18,473141.85000000003,24902.15000000002
2537,Slow* ,2,The Walking Dead ,New_York,8398748,-2.6218950584484983e-16,-3.505749923084238e-18,473141.85000000003,24902.15000000002
2538,Slow* ,2,The Walking Dead ,New_York,8398748,-2.5981356604922418e-16,-3.4739814425955726e-18,473141.85000000003,24902.15000000002
2539,Slow* ,2,The Walking Dead ,New_York,8398748,-2.5743762625359847e-16,-3.4422129621069076e-18,473141.85000000003,24902.15000000002
2540,Slow* ,2,The Walking Dead ,New_York,8398748,-2.5506168645797286e-16,-3.4104444816182426e-18,473141.85000000003,24902.15000000002
2541,Slow* ,2,The Walking Dead ,New_York,8398748,-2.5268574666234716e-16,-3.3786760011295773e-18,473141.85000000003,24902.15000000002
2542,Slow* ,2,The Walking Dead ,New_York,8398748,-2.503098068667215e-16,-3.346907520640912e-18,473141.85000000003,24902.15000000002
2543,Slow* ,2,The Walking Dead ,New_York,8398748,-2.4793386707109584e-16,-3.3151390401522474e-18,473141.85000000003,24902.15000000002
2544,Slow* ,2,The Walking Dead ,New_York,8398748,-2.455579272754702e-16,-3.283370559663582e-18,473141.85000000003,24902.15000000002
2545,Slow* ,2,The Walking Dead ,New_York,8398748,-2.4318198747984453e-16,-3.2516020791749167e-18,473141.85000000003,24902.15000000002
2546,Slow* ,2,The Walking Dead ,New_York,8398748,-2.4080604768421887e-16,-3.2198335986862518e-18,473141.85000000003,24902.15000000002
2547,Slow* ,2,The Walking Dead ,New_York,8398748,-2.384301078885932e-16,-3.1880651181975864e-18,473141.85000000003,24902.15000000002
2548,Slow* ,2,The Walking Dead ,New_York,8398748,-2.360541680929675e-16,-3.156296637708921e-18,473141.85000000003,24902.15000000002
2549,Slow* ,2,The Walking Dead ,New_York,8398748,-2.336782282973419e-16,-3.1245281572202565e-18,473141.85000000003,24902.15000000002
2550,Slow* ,2,The Walking Dead ,New_York,8398748,-2.313022885017162e-16,-3.092759676731591e-18,473141.85000000003,24902.15000000002
2551,Slow* ,2,The Walking Dead ,New_York,8398748,-2.289263487060906e-16,-3.0609911962429262e-18,473141.85000000003,24902.15000000002
2552,Slow* ,2,The Walking Dead ,New_York,8398748,-2.2655040891046494e-16,-3.029222715754261e-18,473141.85000000003,24902.15000000002
2553,Slow* ,2,The Walking Dead ,New_York,8398748,-2.2417446911483923e-16,-2.9974542352655956e-18,473141.85000000003,24902.15000000002
2554,Slow* ,2,The Walking Dead ,New_York,8398748,-2.2179852931921357e-16,-2.9656857547769306e-18,473141.85000000003,24902.15000000002
2555,Slow* ,2,The Walking Dead ,New_York,8398748,-2.1942258952358792e-16,-2.9339172742882653e-18,473141.85000000003,24902.15000000002
2556,Slow* ,2,The Walking Dead ,New_York,8398748,-2.1704664972796224e-16,-2.9021487937996e-18,473141.85000000003,24902.15000000002
2557,Slow* ,2,The Walking Dead ,New_York,8398748,-2.146707099323366e-16,-2.870380313310935e-18,473141.85000000003,24902.15000000002
2558,Slow* ,2,The Walking Dead ,New_York,8398748,-2.1229477013671095e-16,-2.83861183282227e-18,473141.85000000003,24902.15000000002
2559,Slow* ,2,The Walking Dead ,New_York,8398748,-2.099188303410853e-16,-2.8068433523336047e-18,473141.85000000003,24902.15000000002
2560,Slow* ,2,The Walking Dead ,New_York,8398748,-2.075428905454596e-16,-2.7750748718449394e-18,473141.85000000003,24902.15000000002
2561,Slow* ,2,The Walking Dead ,New_York,8398748,-2.0516695074983396e-16,-2.7433063913562744e-18,473141.85000000003,24902.15000000002
2562,Slow* ,2,The Walking Dead ,New_York,8398748,-2.027910109542083e-16,-2.7115379108676095e-18,473141.85000000003,24902.15000000002
2563,Slow* ,2,The Walking Dead ,New_York,8398748,-2.0041507115858262e-16,-2.679769430378944e-18,473141.85000000003,24902.15000000002
2564,Slow* ,2,The Walking Dead ,New_York,8398748,-1.9803913136295696e-16,-2.6480009498902788e-18,473141.85000000003,24902.15000000002
2565,Slow* ,2,The Walking Dead ,New_York,8398748,-1.9566319156733133e-16,-2.616232469401614e-18,473141.85000000003,24902.15000000002
2566,Slow* ,2,The Walking Dead ,New_York,8398748,-1.9328725177170565e-16,-2.5844639889129485e-18,473141.85000000003,24902.15000000002
2567,Slow* ,2,The Walking Dead ,New_York,8398748,-1.9091131197608e-16,-2.5526955084242835e-18,473141.85000000003,24902.15000000002
2568,Slow* ,2,The Walking Dead ,New_York,8398748,-1.8853537218045434e-16,-2.5209270279356182e-18,473141.85000000003,24902.15000000002
2569,Slow* ,2,The Walking Dead ,New_York,8398748,-1.8615943238482866e-16,-2.489158547446953e-18,473141.85000000003,24902.15000000002
2570,Slow* ,2,The Walking Dead ,New_York,8398748,-1.83783492589203e-16,-2.457390066958288e-18,473141.85000000003,24902.15000000002
2571,Slow* ,2,The Walking Dead ,New_York,8398748,-1.8140755279357734e-16,-2.425621586469623e-18,473141.85000000003,24902.15000000002
2572,Slow* ,2,The Walking Dead ,New_York,8398748,-1.7903161299795166e-16,-2.3938531059809576e-18,473141.85000000003,24902.15000000002
2573,Slow* ,2,The Walking Dead ,New_York,8398748,-1.7665567320232603e-16,-2.3620846254922923e-18,473141.85000000003,24902.15000000002
2574,Slow* ,2,The Walking Dead ,New_York,8398748,-1.7427973340670037e-16,-2.3303161450036273e-18,473141.85000000003,24902.15000000002
2575,Slow* ,2,The Walking Dead ,New_York,8398748,-1.7190379361107472e-16,-2.2985476645149624e-18,473141.85000000003,24902.15000000002
2576,Slow* ,2,The Walking Dead ,New_York,8398748,-1.6952785381544904e-16,-2.266779184026297e-18,473141.85000000003,24902.15000000002
2577,Slow* ,2,The Walking Dead ,New_York,8398748,-1.6715191401982338e-16,-2.235010703537632e-18,473141.85000000003,24902.15000000002
2578,Slow* ,2,The Walking Dead ,New_York,8398748,-1.6477597422419772e-16,-2.2032422230489667e-18,473141.85000000003,24902.15000000002
2579,Slow* ,2,The Walking Dead ,New_York,8398748,-1.6240003442857204e-16,-2.1714737425603014e-18,473141.85000000003,24902.15000000002
2580,Slow* ,2,The Walking Dead ,New_York,8398748,-1.6002409463294639e-16,-2.1397052620716364e-18,473141.85000000003,24902.15000000002
2581,Slow* ,2,The Walking Dead ,New_York,8398748,-1.5764815483732073e-16,-2.1079367815829715e-18,473141.85000000003,24902.15000000002
